,Name,Brand,Price,Image,ProductID,Gender
96,Black Veda Elliot Leather Pants,Reformation,670,https://img.ssensemedia.com/images/231892F084001_1/reformation-black-veda-elliot-leather-pants.jpg,13250261,women
97,Green Jackson Trousers,Reformation,300,https://img.ssensemedia.com/images/231892F087008_1/reformation-green-jackson-trousers.jpg,13250271,women
98,Pink Flared Trousers,Alexander Wang,690,https://img.ssensemedia.com/images/231187F087003_1/alexander-wang-pink-flared-trousers.jpg,11844761,women
99,Black Tricon Buckle Leggings,1017 ALYX 9SM,520,https://img.ssensemedia.com/images/231776F085000_1/alyx-black-tricon-buckle-leggings.jpg,11437781,women
100,Black Tricon Buckle Lounge Pants,1017 ALYX 9SM,520,https://img.ssensemedia.com/images/231776F086000_1/alyx-black-tricon-buckle-lounge-pants.jpg,11437791,women
101,Gray & Red Studded Trousers,Vaquera,831,https://img.ssensemedia.com/images/222999F087000_1/vaquera-gray-and-red-studded-trousers.jpg,11135871,women
102,Navy Becky Trousers,rag & bone,400,https://img.ssensemedia.com/images/231055F087001_1/rag-and-bone-navy-becky-trousers.jpg,11670051,women
103,Off-White Raven Trousers,Miaou,385,https://img.ssensemedia.com/images/231224F087006_1/miaou-off-white-raven-trousers.jpg,12580461,women
104,Black Stirrup Trousers,Max Mara,730,https://img.ssensemedia.com/images/231118F087009_1/max-mara-black-stirrup-trousers.jpg,11870611,women
105,Off-White Pinched Seams Lounge Pants,See by Chloé,495,https://img.ssensemedia.com/images/231373F086000_1/see-by-chloe-off-white-pinched-seams-lounge-pants.jpg,11932511,women
106,Beige Cesira Trousers,Max Mara,860,https://img.ssensemedia.com/images/231118F087017_1/max-mara-beige-cesira-trousers.jpg,11870691,women
107,Off-White Canale Trousers,Sportmax,895,https://img.ssensemedia.com/images/231301F087004_1/sportmax-off-white-canale-trousers.jpg,11801061,women
108,Black Shell Lounge Pants,Issey Miyake,1235,https://img.ssensemedia.com/images/231809F086001_1/issey-miyake-black-shell-lounge-pants.jpg,11165021,women
109,Pink Shell Lounge Pants,Issey Miyake,1235,https://img.ssensemedia.com/images/231809F086000_1/issey-miyake-pink-shell-lounge-pants.jpg,11165011,women
110,Off-White Latch Trousers,Dion Lee,880,https://img.ssensemedia.com/images/231417F087004_1/dion-lee-off-white-latch-trousers.jpg,12303091,women
111,Off-White Slouchy Trousers,Dion Lee,1030,https://img.ssensemedia.com/images/231417F087011_1/dion-lee-off-white-slouchy-trousers.jpg,12303161,women
112,Khaki Latch Trousers,Dion Lee,880,https://img.ssensemedia.com/images/231417F087005_1/dion-lee-khaki-latch-trousers.jpg,12303101,women
113,Black Slouchy Trousers,Dion Lee,1030,https://img.ssensemedia.com/images/231417F087010_1/dion-lee-black-slouchy-trousers.jpg,12303151,women
114,Black Flare Trousers,Alexander Wang,975,https://img.ssensemedia.com/images/231187F087006_1/alexander-wang-black-flare-trousers.jpg,11844791,women
115,Blue Mulberry Trousers,Saturdays NYC,240,https://img.ssensemedia.com/images/231899F087002_1/saturdays-nyc-blue-mulberry-trousers.jpg,11793091,women
116,Gray Evening Trousers,Totême,605,https://img.ssensemedia.com/images/231771F087004_1/totme-gray-evening-trousers.jpg,11560011,women
117,Black Monogram Pyjama Pants,Totême,790,https://img.ssensemedia.com/images/231771F086001_1/totme-black-monogram-pyjama-pants.jpg,11560271,women
118,Burgundy Marigold Trousers,Bode,1765,https://img.ssensemedia.com/images/231169F087010_1/bode-burgundy-marigold-trousers.jpg,11212101,women
119,Beige Hismara Trousers,Hugo,270,https://img.ssensemedia.com/images/231084F087002_1/hugo-hugo-boss-beige-hismara-trousers.jpg,11501451,women
120,Brown Narle Lounge Pants,Hugo,170,https://img.ssensemedia.com/images/231084F087008_1/hugo-hugo-boss-brown-narle-lounge-pants.jpg,11501511,women
121,Beige 'The Straight Quilted' Lounge Pants,Deiji Studios,395,https://img.ssensemedia.com/images/231898F086004_1/deiji-studios-beige-the-straight-quilted-lounge-pants.jpg,12077421,women
122,Black Congenial Leggings,HELIOT EMIL,273,https://img.ssensemedia.com/images/222295F085002_1/heliot-emil-black-congenial-leggings.jpg,11071941,women
123,SSENSE Exclusive Brown Trousers,Kiko Kostadinov,935,https://img.ssensemedia.com/images/222985F087028_1/kiko-kostadinov-ssense-exclusive-brown-trousers.jpg,11143931,women
